"24172",332269,"65 Oregon Street Dunedin 9013", "65 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.90405639999999, 170.5522327
"24173",332270,"71 Oregon Street Dunedin 9013", "71 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.90414029999999, 170.5518237
"24174",332271,"69 Oregon Street Dunedin 9013", "69 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9041155, 170.5519907
"24175",332272,"1 Lombardy Street Dunedin 9013", "1 Lombardy St, Ocean Grove, Dunedin 9013, New Zealand", -45.9043321, 170.5520576
"24176",332273,"F G R Trust 123 Mornington Road Dunedin 9011", , ,
"24177",332274,"8 Lombardy Street Dunedin 9013", "8 Lombardy St, Ocean Grove, Dunedin 9013, New Zealand", -45.9045459, 170.5515791
"24178",332275,"44 Maitland Street Dunedin 9016", "44 Maitland St, Dunedin, 9016, New Zealand", -45.88553049999999, 170.4946002
"24179",332276,"2 Lombardy Street Dunedin 9013", "2 Lombardy St, Ocean Grove, Dunedin 9013, New Zealand", -45.904261, 170.5513277
"24180",332277,"327 Tomahawk Road Ocean Grove Dunedin 9013", "327 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90356670000001, 170.5497735
"24181",332278,"2 Oregon Street Dunedin 9013", "2 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9034872, 170.5502873
"24182",332280,"329 Tomahawk Road Ocean Grove Dunedin 9013", "329 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90364839999999, 170.5499791
"24183",332281,"335 Tomahawk Road Ocean Grove Dunedin 9013", "335 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.9039211, 170.5503061
"24184",332282,"24 Gresham Street Dunedin 9013", "24 Gresham St, Andersons Bay, Dunedin 9013, New Zealand", -45.9017122, 170.5296713
"24185",332283,"282 Blueskin Road RD 1 Port Chalmers 9081", "282/1 Blueskin Rd, Port Chalmers 9081, New Zealand" "1/282 Blueskin Rd, Careys Bay 9081, New Zealand", -45.8161245 -45.7996821, 170.6162785 170.6091751
"24186",332284,"311 Tomahawk Road Ocean Grove Dunedin 9013", "311 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90299719999999, 170.5479946
"24187",332285,"311 Tomahawk Road Ocean Grove Dunedin 9013", "311 Tomahawk Rd, Ocean Grove, Dunedin 9013, New Zealand", -45.90299719999999, 170.5479946
"24188",332286,"70 Oregon Street Dunedin 9013", "70 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9040379, 170.5508004
"24189",332287,"68 Oregon Street Dunedin 9013", "68 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9040225, 170.5510285
"24190",332288,"307 Portobello Road RD 2 Dunedin 9077", "2/307 Portobello Rd, The Cove, Dunedin 9077, New Zealand", -45.88003990000001, 170.5556056
"24191",332290,"54 Oregon Street Dunedin 9013", "54 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9037189, 170.5518867
"24192",332291,"63 Oregon Street Dunedin 9013", , ,
"24193",332292,"50 Oregon Street Dunedin 9013", "50 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9036439, 170.5523381
"24194",332293,"48 Oregon Street Dunedin 9013", "48 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.90359489999999, 170.5525176
"24195",332294,"C/O Mr S A Harbrow 192 Karetai Road RD 2 Dunedin 9077", , ,
"24196",332295,"42 Oregon Street Dunedin 9013", "42 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9034632, 170.5529489
"24197",332296,"40 Oregon Street Dunedin 9013", "40 Oregon St, Ocean Grove, Dunedin 9013, New Zealand", -45.9033072, 170.5531971
