"7751",313757,"15B Belgrave Crescent Dunedin","106 Brockville Road Dunedin 9011"
"7752",313759,"23 Belgrave Crescent Dunedin","23 Belgrave Crescent Dunedin 9010"
"7753",313760,"27 Belgrave Crescent Dunedin","Crescent Trust 27 Belgrave Crescent Dunedin 9010"
"7754",313761,"33 Belgrave Crescent Dunedin","33 Belgrave Crescent Dunedin 9010"
"7755",313762,"35 Belgrave Crescent Dunedin",NA
"7756",313763,"101 Highgate Dunedin","101 Highgate Dunedin 9010"
"7757",313764,"107 Highgate Dunedin","107 Highgate Dunedin 9010"
"7758",313765,"115 Highgate Dunedin","K S I Trust 115 Highgate Dunedin 9010"
"7759",313766,"117 Highgate Dunedin","88 Dillons Point Road Riverlands 7201"
"7760",313767,"119 Highgate Dunedin","Alan King Family Trust 119 Highgate Dunedin 9010"
"7761",313768,"121 Highgate Dunedin","121 Highgate Dunedin 9010"
"7762",313769,"123 Highgate Dunedin","123 Highgate Dunedin 9010"
"7763",313770,"34 Belgrave Crescent Dunedin","34 Belgrave Crescent Dunedin 9010"
"7764",313771,"38 Belgrave Crescent Dunedin","38 Belgrave Crescent Dunedin 9010"
"7765",313772,"42 Belgrave Crescent Dunedin","42 Belgrave Crescent Dunedin 9011"
"7766",313773,"36 Belgrave Crescent Dunedin","36 Belgrave Crescent Dunedin 9010"
"7767",313774,"40 Belgrave Crescent Dunedin","Taieri Mouth Trust 40 Belgrave Crescent Dunedin 9010"
"7768",313775,"32 Belgrave Crescent Dunedin","11 Sheen Street Dunedin 9010"
"7769",313776,"48 Belgrave Crescent Dunedin","48 Belgrave Crescent Dunedin 9011"
"7770",313777,"5 Northview Crescent Dunedin","5 Northview Crescent Dunedin 9011"
"7771",313778,"3 Northview Crescent Dunedin",NA
"7772",313779,"30 Belgrave Crescent Dunedin","30 Belgrave Crescent Dunedin 9010"
"7773",313780,"28A Belgrave Crescent Dunedin","28A Belgrave Crescent Dunedin 9010"
"7774",313781,"28B Belgrave Crescent Dunedin","D and P D Musgrave Family Trust 28B Belgrave Crescent Dunedin 9010"
"7775",313782,"26 Belgrave Crescent Dunedin","26 Belgrave Crescent Dunedin 9010"
"7776",313783,"24 Belgrave Crescent Dunedin","24 Belgrave Crescent Dunedin 9010"
"7777",313784,"22 Belgrave Crescent Dunedin","22 Belgrave Crescent Dunedin 9010"
"7778",313785,"20 Belgrave Crescent Dunedin","N R and E M Dasler Family Trust 20 Belgrave Crescent Dunedin 9010"
"7779",313786,"27 Lundie Street Dunedin","22 Belgrave Crescent Dunedin 9010"
"7780",313787,"18 Belgrave Crescent Dunedin","18 Belgrave Crescent Dunedin 9010"
"7781",313788,"31 Lundie Street Dunedin","31 Lundie Street Dunedin 9010"
"7782",313789,"33 Lundie Street Dunedin","33 Lundie Street Dunedin 9010"
"7783",313790,"35 Lundie Street Dunedin","35 Lundie Street Dunedin 9010"
"7784",313791,"55 Falcon Street Dunedin","Alastair and Mary Begg Family Trust 55 Falcon Street Dunedin 9010"
"7785",313792,"37 Lundie Street Dunedin",NA
"7786",313793,"39 Lundie Street Dunedin","39 Lundie Street Dunedin 9010"
"7787",313794,"41 Lundie Street Dunedin","41 Lundie Street Dunedin 9010"
"7788",313795,"7 Northview Crescent Dunedin","7 Northview Crescent Dunedin 9011"
"7789",313796,"43 Lundie Street Dunedin","43 Lundie Street Dunedin 9010"
"7790",313797,"47 Falcon Street Dunedin","47 Falcon Street Dunedin 9010"
"7791",313798,"9 Northview Crescent Dunedin","9 Northview Crescent Dunedin 9011"
"7792",313799,"53 Falcon Street Dunedin","53 Falcon Street Dunedin 9010"
"7793",313800,"41 Falcon Street Dunedin","41 Falcon Street Dunedin 9010"
"7794",313801,"45 Falcon Street Dunedin","45 Falcon Street Dunedin 9010"
"7795",313802,"34 Lundie Street Dunedin","34 Lundie Street Dunedin 9010"
"7796",313803,"43 Falcon Street Dunedin","43 Falcon Street Dunedin 9010"
"7797",313804,"11 Northview Crescent Dunedin","11 Northview Crescent Dunedin 9011"
"7798",313806,"23 Falcon Street Dunedin","23 Falcon Street Dunedin 9010"
"7799",313807,"36 Lundie Street Dunedin","36 Lundie Street Dunedin 9010"
"7800",313808,"19 Northview Crescent Dunedin","19 Northview Crescent Dunedin 9011"
"7801",313809,"32 Lundie Street Dunedin",NA
"7802",313810,"30 Lundie Street Dunedin","30 Lundie Street Dunedin 9010"
"7803",313811,"26 Lundie Street Dunedin","P S and J A Dysart Family Trust PO Box 37 Wanaka 9343"
"7804",313812,"12 Belgrave Crescent Dunedin","12 Belgrave Crescent Dunedin 9010"
"7805",313813,"10 Belgrave Crescent Dunedin","10 Belgrave Crescent Dunedin 9010"
"7807",313815,"2 Belgrave Crescent Dunedin","2 Belgrave Crescent Dunedin 9010"
"7808",313816,"11 Falcon Street Dunedin","246 Leith Valley Road Dunedin 9010"
"7809",313817,"15 Falcon Street Dunedin","12 Hadley Close Dunedin 9010"
"7810",313818,"17 Falcon Street Dunedin","17 Falcon Street Dunedin 9010"
"7811",313819,"19 Falcon Street Dunedin","19 Falcon Street Dunedin 9010"
"7812",313820,"21 Falcon Street Dunedin","21 Falcon Street Dunedin 9010"
"7813",313821,"29 Falcon Street Dunedin","29 Falcon Street Dunedin 9010"
"7814",313822,"31 Falcon Street Dunedin","24A Lincoln Road Carterton 5713"
"7815",313823,"33 Falcon Street Dunedin","33 Falcon Street Dunedin 9010"
"7816",313824,"35 Falcon Street Dunedin","35 Falcon Street Dunedin 9010"
"7817",313825,"57 Falcon Street Dunedin","57 Falcon Street Dunedin 9010"
"7818",313826,"39 Falcon Street Dunedin","Icebreaker Trust 27 Jason Street Dunedin 9010"
"7819",313827,"37 Falcon Street Dunedin","60 Cumberland Ave Collaroy NSW 2097 AUSTRALIA"
"7820",313828,"59 Falcon Street Dunedin","59 Falcon Street Dunedin 9010"
"7821",313829,"61 Falcon Street Dunedin","44 Pennant Street Dunedin 9010"
"7822",313830,"63 Falcon Street Dunedin","7 Argyle Street Dunedin 9011"
"7823",313831,"65 Falcon Street Dunedin","65 Falcon Street Dunedin 9010"
"7824",313832,"67 Falcon Street Dunedin","67 Falcon Street Dunedin 9010"
"7825",313833,"69 Falcon Street Dunedin","69 Falcon Street Dunedin 9010"
"7826",313834,"83 Kaikorai Valley Road Dunedin","83 Kaikorai Valley Road Dunedin 9010"
"7827",313835,"87 Kaikorai Valley Road Dunedin","87 Kaikorai Valley Road Dunedin 9011"
"7828",313836,"85 Kaikorai Valley Road Dunedin","85 Kaikorai Valley Road Dunedin 9011"
"7829",313837,"91 Kaikorai Valley Road Dunedin","Honey-Max Trust 91 Kaikorai Valley Road Dunedin 9011"
"7830",313838,"89 Kaikorai Valley Road Dunedin","89 Kaikorai Valley Road Dunedin 9011"
"7831",313839,"93 Kaikorai Valley Road Dunedin","99 Kaikorai Valley Road Dunedin 9011"
"7832",313840,"95 Kaikorai Valley Road Dunedin","95 Kaikorai Valley Road Dunedin 9011"
"7833",313842,"105 Kaikorai Valley Road Dunedin","140 School Road South RD 2 Mosgiel 9092"
"7834",313843,"107 Kaikorai Valley Road Dunedin","R D Heatley Trust 99 Kaikorai Valley Road Dunedin 9011"
"7835",313844,"109 Kaikorai Valley Road Dunedin","109 Kaikorai Valley Road Dunedin 9011"
"7836",313845,"127 Kaikorai Valley Road Dunedin","PO Box 3012 Caversham Dunedin 9045"
"7837",313846,"137 Kaikorai Valley Road Dunedin","1/58 Royal Terrace Dunedin 9016"
"7838",313847,"149 Kaikorai Valley Road Dunedin","98 Ventry Street Alexandra 9320"
"7839",313848,"171 Kaikorai Valley Road Dunedin","PO Box 13156 Green Island Dunedin 9052"
"7840",313850,"185 Kaikorai Valley Road Dunedin","Murray Acklin Family Trust 198 Chain Hills Road RD 1 Dunedin 9076"
"7841",313851,"197 Kaikorai Valley Road Dunedin","197 Kaikorai Valley Road Dunedin 9011"
"7842",313853,"44 Gamma Street Dunedin","44 Gamma Street Dunedin 9011"
"7843",313854,"42 Gamma Street Dunedin","42 Gamma Street Dunedin 9011"
"7844",313855,"40 Gamma Street Dunedin","40 Gamma Street Dunedin 9011"
"7845",313856,"38 Gamma Street Dunedin","38 Gamma Street Dunedin 9011"
"7846",313857,"38A Gamma Street Dunedin","38A Gamma Street Dunedin 9011"
"7847",313858,"36 Gamma Street Dunedin","36 Gamma Street Dunedin 9011"
"7848",313859,"36A Gamma Street Dunedin","36A Gamma Street Dunedin 9011"
"7849",313860,"34 Gamma Street Dunedin","Estate B G D Smith PO Box 1345 Dunedin 9054"
"7850",313861,"32 Gamma Street Dunedin","Estate B G D Smith PO Box 1345 Dunedin 9054"
"7851",313862,"28 Gamma Street Dunedin","28 Gamma Street Dunedin 9011"
"7852",313863,"26 Gamma Street Dunedin","26 Gamma Street Dunedin 9011"
"7853",313864,"26A Gamma Street Dunedin","26A Gamma Street Dunedin 9011"
"7854",313865,"24A Gamma Street Dunedin","24A Gamma Street Dunedin 9011"
"7855",313866,"24 Gamma Street Dunedin","24 Gamma Street Dunedin 9011"
"7856",313867,"22 Gamma Street Dunedin","22 Gamma Street Dunedin 9011"
"7857",313868,"20 Gamma Street Dunedin","20 Gamma Street Dunedin 9011"
"7858",313869,"18 Gamma Street Dunedin","18 Gamma Street Dunedin 9011"
"7859",313870,"18A Gamma Street Dunedin","18A Gamma Street Dunedin 9011"
"7860",313871,"16 Gamma Street Dunedin","16 Gamma Street Dunedin 9011"
"7861",313872,"14 Gamma Street Dunedin","14 Gamma Street Dunedin 9011"
"7862",313873,"12 Gamma Street Dunedin","12 Gamma Street Dunedin 9011"
"7863",313874,"12A Gamma Street Dunedin","12A Gamma Street Dunedin 9011"
"7864",313875,"10A Gamma Street Dunedin","10A Gamma Street Dunedin 9011"
"7865",313876,"8 Gamma Street Dunedin","8 Gamma Street Dunedin 9011"
"7866",313877,"10 Gamma Street Dunedin","10 Gamma Street Dunedin 9011"
"7867",313878,"4 Gamma Street Dunedin","4 Gamma Street Dunedin 9011"
"7868",313879,"2 Gamma Street Dunedin","2 Gamma Street Dunedin 9011"
"7869",313880,"6 Northview Crescent Dunedin","Seven Meadows Family Trust 6 Northview Crescent Dunedin 9011"
"7870",313881,"10 Northview Crescent Dunedin","10 Northview Crescent Dunedin 9011"
"7871",313882,"12 Northview Crescent Dunedin","W J Wright Family Trust PO Box 803 Dunedin 9054"
"7872",313883,"14 Northview Crescent Dunedin","14 Northview Crescent Dunedin 9011"
"7873",313884,"16 Northview Crescent Dunedin","16 Northview Crescent Dunedin 9011"
"7874",313885,"18 Northview Crescent Dunedin","18 Northview Crescent Dunedin 9011"
"7875",313886,"20 Northview Crescent Dunedin","20 Northview Crescent Dunedin 9011"
"7876",313887,"22 Northview Crescent Dunedin","22 Northview Crescent Dunedin 9011"
"7877",313888,"24 Northview Crescent Dunedin","24 Northview Crescent Dunedin 9011"
"7878",313889,"26 Northview Crescent Dunedin","26 Northview Crescent Dunedin 9011"
"7879",313890,"28 Northview Crescent Dunedin","28 Northview Crescent Dunedin 9011"
"7880",313891,"32 Northview Crescent Dunedin","32 Northview Crescent Dunedin 9011"
"7881",313892,"30 Northview Crescent Dunedin","30 Northview Crescent Dunedin 9011"
"7882",313893,"17 Northview Crescent Dunedin","17 Northview Crescent Dunedin 9011"
"7883",313894,"15 Northview Crescent Dunedin","43 Pacific Street Dunedin 9010"
"7884",313895,"18 Delta Street Dunedin","18 Delta Street Dunedin 9011"
"7885",313896,"16 Delta Street Dunedin","34 Severn Street Mosgiel 9024"
"7886",313897,"14 Delta Street Dunedin","14 Delta Street Dunedin 9011"
"7887",313898,"12 Delta Street Dunedin","W R W Family Trust 12 Delta Street Dunedin 9011"
"7888",313899,"10 Delta Street Dunedin","86 Scroggs Hill Road Brighton Dunedin 9035"
"7889",313900,"8 Delta Street Dunedin","8 Delta Street Dunedin 9011"
"7890",313901,"6 Delta Street Dunedin","6 Delta Street Dunedin 9011"
"7891",313903,"67 Highgate Dunedin","67 Highgate Dunedin 9011"
"7892",313905,"71 Highgate Dunedin","71 Highgate Dunedin 9011"
"7893",313907,"1 Delta Street Dunedin","1 Delta Street Dunedin 9011"
"7894",313908,"3 Delta Street Dunedin","3 Delta Street Dunedin 9011"
"7895",313909,"3A Beta Street Dunedin","3A Beta Street Dunedin 9011"
"7896",313910,"3B Beta Street Dunedin","17 Melrose Street Dunedin 9010"
"7897",313911,"5 Beta Street Dunedin","PO Box 5045 Moray Place Dunedin 9058"
"7898",313912,"13A Beta Street Dunedin","13A Beta Street Dunedin 9011"
"7899",313913,"13B Beta Street Dunedin","A J and N M Annis Family Trust 13B Beta Street Dunedin 9011"
"7900",313914,"15 Beta Street Dunedin","15 Beta Street Dunedin 9011"
"7901",313915,"17 Beta Street Dunedin","17 Beta Street Dunedin 9011"
"7902",313916,"19 Beta Street Dunedin","19 Beta Street Dunedin 9011"
"7903",313918,"27 Beta Street Dunedin","27 Beta Street Dunedin 9011"
"7904",313919,"29 Beta Street Dunedin","29 Beta Street Dunedin 9011"
"7905",313920,"31 Beta Street Dunedin","Annie Villiers Family Trust 31 Beta Street Dunedin 9011"
"7906",313921,"33 Beta Street Dunedin","33 Beta Street Dunedin 9011"
"7907",313922,"35 Beta Street Dunedin","35 Beta Street Dunedin 9011"
"7908",313923,"2 Epsilon Street Dunedin","2 Epsilon Street Dunedin 9011"
"7909",313924,"1 Highgate Dunedin","49 Cranley Street Dunedin 9013"
"7910",313925,"5 Highgate Dunedin","PO Box 7003 South Invercargill Invercargill 9844"
"7911",313926,"21 Highgate Dunedin","21 Highgate Dunedin 9011"
"7912",313927,"23 Highgate Dunedin","23 Highgate Dunedin 9011"
"7913",313930,"31 Highgate Dunedin","31 Highgate Dunedin 9011"
"7914",313931,"33 Highgate Dunedin","33 Highgate Dunedin 9011"
"7915",313932,"45 Highgate Dunedin","45 Highgate Dunedin 9011"
"7916",313933,"51 Highgate Dunedin","51 Highgate Dunedin 9011"
"7917",313934,"53 Highgate Dunedin","53 Highgate Dunedin 9011"
"7918",313935,"55 Highgate Dunedin","Stonycroft Trust 55 Highgate Dunedin 9011"
"7919",313936,"7 Delta Street Dunedin","7 Delta Street Dunedin 9011"
"7920",313937,"9 Delta Street Dunedin","MacDhuibh Family Trust 9 Delta Street Dunedin 9011"
"7921",313938,"11 Delta Street Dunedin","26 Highgate Dunedin 9011"
"7922",313939,"1 Gamma Street Dunedin",NA
"7923",313940,"3 Gamma Street Dunedin",NA
"7924",313941,"5 Gamma Street Dunedin","5 Gamma Street Dunedin 9011"
"7925",313942,"7 Gamma Street Dunedin","7 Gamma Street Dunedin 9011"
"7926",313943,"9 Gamma Street Dunedin","9 Gamma Street Dunedin 9011"
"7927",313944,"11 Gamma Street Dunedin","11 Gamma Street Dunedin 9011"
"7928",313945,"13 Gamma Street Dunedin","G and R Fahey Family Trust 13 Gamma Street Dunedin 9011"
"7929",313946,"15 Gamma Street Dunedin","15 Gamma Street Dunedin 9011"
"7930",313947,"17 Gamma Street Dunedin","17 Gamma Street Dunedin 9011"
"7931",313948,"19 Gamma Street Dunedin","2 Appold Street Dunedin 9011"
"7932",313949,"21 Gamma Street Dunedin","21 Gamma Street Dunedin 9011"
"7933",313950,"23 Gamma Street Dunedin","23 Gamma Street Dunedin 9011"
"7934",313951,"25 Gamma Street Dunedin","25 Gamma Street Dunedin 9011"
"7935",313952,"27 Gamma Street Dunedin","27 Gamma Street Dunedin 9011"
"7936",313953,"29 Gamma Street Dunedin","29 Gamma Street Dunedin 9011"
"7937",313954,"31 Gamma Street Dunedin","31 Gamma Street Dunedin 9011"
"7938",313955,"33 Gamma Street Dunedin","11 Porterfield Street Macandrew Bay Dunedin 9014"
"7939",313956,"35 Gamma Street Dunedin","35 Gamma Street Dunedin 9011"
"7940",313957,"37 Gamma Street Dunedin","37 Gamma Street Dunedin 9011"
"7941",313958,"39 Gamma Street Dunedin","39 Gamma Street Dunedin 9011"
"7942",313959,"4 Epsilon Street Dunedin","4 Epsilon Street Dunedin 9011"
"7943",313960,"36 Beta Street Dunedin","36 Beta Street Dunedin 9011"
"7944",313961,"34 Beta Street Dunedin","34 Beta Street Dunedin 9011"
"7945",313962,"32 Beta Street Dunedin","32 Beta Street Dunedin 9011"
"7946",313963,"30 Beta Street Dunedin","30 Beta Street Dunedin 9011"
"7947",313964,"28 Beta Street Dunedin",NA
"7948",313965,"26 Beta Street Dunedin","3 Leary Street Dunedin 9011"
"7949",313966,"24 Beta Street Dunedin","24 Beta Street Dunedin 9011"
"7950",313967,"22 Beta Street Dunedin","27A Lake Domain Drive Frankton Hamilton 3204"
"7951",313968,"20 Beta Street Dunedin","20 Beta Street Dunedin 9011"
"7952",313969,"18 Beta Street Dunedin","L C Whitelock Trust 18 Beta Street Dunedin 9011"
"7953",313970,"16 Beta Street Dunedin","16 Beta Street Dunedin 9011"
"7954",313971,"14A Beta Street Dunedin","14A Beta Street Dunedin 9011"
"7955",313972,"14 Beta Street Dunedin","14 Beta Street Dunedin 9011"
"7956",313973,"12 Beta Street Dunedin","12 Beta Street Dunedin 9011"
"7957",313974,"10 Beta Street Dunedin","10 Beta Street Dunedin 9011"
"7958",313975,"8 Beta Street Dunedin","Estate E M Simon 8 Beta Street Dunedin 9011"
"7959",313976,"6 Beta Street Dunedin","Wardhaugh Family Trust 6 Beta Street Dunedin 9011"
"7960",313977,"4 Beta Street Dunedin","4 Beta Street Dunedin 9011"
"7961",313978,"2 Beta Street Dunedin","2 Beta Street Dunedin 9011"
"7962",313979,"5 Delta Street Dunedin","5 Delta Street Dunedin 9011"
"7963",313983,"131A Taieri Road Dunedin","131A Taieri Road Dunedin 9010"
"7964",313984,"131B Taieri Road Dunedin","131B Taieri Road Dunedin 9010"
"7965",313985,"133 Taieri Road Dunedin","37 Leeston Street Hampstead Ashburton 7700"
"7966",313986,"135 Taieri Road Dunedin","135 Taieri Road Dunedin 9010"
"7967",313987,"4 Chapel Street Dunedin","P M and C I Munro Family Trust 1 St Clair Close Dunedin 9012"
"7968",313988,"137 Taieri Road Dunedin","137 Taieri Road Dunedin 9010"
"7969",313989,"139 Taieri Road Dunedin","49 Venus Street Georgetown Invercargill 9812"
"7970",313990,"141 Taieri Road Dunedin","141 Taieri Road Dunedin 9010"
"7971",313991,"10 Chapel Street Dunedin","11 Ross Street Dunedin 9010"
"7972",313992,"12 Chapel Street Dunedin","PO Box 60 Clyde 9341"
"7973",313993,"147 Taieri Road Dunedin","147 Taieri Road Dunedin 9010"
"7974",313994,"149 Taieri Road Dunedin","F and V M Cadman Family Trust 149 Taieri Road Dunedin 9010"
"7975",313995,"1 Wairoa Street Dunedin","Grandville Trust 4 Maybank Street Dunedin 9010"
"7976",313996,"3 Wairoa Street Dunedin","3 Wairoa Street Dunedin 9010"
"7977",313997,"8 Chapel Street Dunedin","I F and B J Reid Accommodation Trust 8 Chapel Street Dunedin 9010"
"7978",313998,"2 Chapel Street Dunedin","2 Chapel Street Dunedin 9010"
"7979",313999,"1 Chapel Street Dunedin","20 Preston Crescent Dunedin 9011"
"7980",314000,"3 Chapel Street Dunedin","3 Chapel Street Dunedin 9010"
"7981",314001,"5 Chapel Street Dunedin","5 Chapel Street Dunedin 9010"
"7982",314002,"7A Chapel Street Dunedin","7A Chapel Street Dunedin 9010"
"7983",314003,"7 Chapel Street Dunedin","8 Soper Road Mosgiel 9024"
"7984",314005,"11 Chapel Street Dunedin","224 Bay View Road Dunedin 9012"
"7985",314006,"13 Chapel Street Dunedin","13 Chapel Street Dunedin 9010"
"7986",314007,"15 Chapel Street Dunedin","15 Chapel Street Dunedin 9010"
"7987",314008,"17 Chapel Street Dunedin","17 Chapel Street Dunedin 9010"
"7988",314009,"5 Wairoa Street Dunedin","5 Wairoa Street Dunedin 9010"
"7989",314010,"7 Wairoa Street Dunedin","7 Wairoa Street Dunedin 9010"
"7990",314011,"9A Wairoa Street Dunedin","12 Bramshill Drive RD 1 Queenstown 9371"
"7991",314012,"9B Wairoa Street Dunedin","9B Wairoa Street Dunedin 9010"
"7992",314013,"9 Wairoa Street Dunedin","9 Wairoa Street Dunedin 9010"
"7993",314014,"11 Wairoa Street Dunedin","11 Wairoa Street Dunedin 9010"
"7994",314015,"13 Wairoa Street Dunedin","Kat Trust 13 Wairoa Street Dunedin 9010"
"7995",314016,"46 County Road Dunedin",NA
"7996",314017,"42 County Road Dunedin","W and M Everest Family Trust 42 County Road Dunedin 9010"
"7997",314018,"40 County Road Dunedin","40 County Road Dunedin 9010"
"7998",314019,"36 County Road Dunedin","36 County Road Dunedin 9010"
"7999",314020,"34 County Road Dunedin","34 County Road Dunedin 9010"
"8000",314021,"30 County Road Dunedin","30 County Road Dunedin 9010"
"8001",314023,"28B County Road Dunedin","28B County Road Dunedin 9010"
"8002",314024,"26 County Road Dunedin","PO Box 44451 Mosgiel 9053"
"8003",314025,"24 County Road Dunedin","24 County Road Dunedin 9010"
"8004",314026,"22 County Road Dunedin","22 County Road Dunedin 9010"
"8005",314027,"20 County Road Dunedin","20 County Road Dunedin 9010"
"8006",314028,"18 County Road Dunedin","474 Taieri Road Dunedin 9010"
"8007",314029,"14 County Road Dunedin","14 County Road Dunedin 9010"
"8008",314030,"12 County Road Dunedin","12 County Road Dunedin 9010"
"8009",314031,"6 County Road Dunedin","Vera Kachnov 6 County Road Dunedin 9010"
"8010",314032,"2 County Road Dunedin","2 County Road Dunedin 9010"
"8011",314033,"1 Nairn Street Dunedin","1 Nairn Street Dunedin 9010"
"8012",314034,"3 Nairn Street Dunedin","100 London Street Dunedin 9016"
